id,title,subtitle,poster,pubdate,url,rating,genres,star,comment,tags,star_time
3315497041,这个杀手不太冷静,2022 / 中国大陆 / 喜剧 / 邢文雄 / 马丽 魏翔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2814949620.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35505100/,6.2,喜剧,4,,,2022-04-14 22:03:08
3285555856,一个叫欧维的男人决定去死,2015 / 瑞典 / 剧情 / 汉内斯·赫尔姆 / 罗夫·拉斯加德 巴哈·帕斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2406624993.jpg,2015-12-25(瑞典),https://movie.douban.com/subject/26628357/,8.9,剧情,4,大概，每一个被认为偏执、疯狂或者是不近人情的人，内心深处都有一块最为柔软的地方，对于年轻时的欧维和他的妻子而言，回忆就像我们刻意为它加上某种滤镜一样，斯人已逝，年轻时的种种美好，衰老时的种种嫌弃，这两种差别越是明显、越是悬殊，恰恰能说明我们对过往有多么地看重，我想永远都保持你喜欢的样子，我想永远地被你需要，我依然爱你。,,2022-03-27 00:25:45
3164298001,雄狮少年,2021 / 中国大陆 / 剧情 喜剧 动画 / 孙海鹏 / 大昕 大雄,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2702755317.jpg,2021-12-17(中国大陆),https://movie.douban.com/subject/35144311/,8.2,"剧情,喜剧,动画",4,,,2022-03-14 00:13:30
3268517117,秘密特工,2015 / 美国 英国 / 喜剧 动作 冒险 / 盖·里奇 / 亨利·卡维尔 艾米·汉莫,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2251290212.jpg,2015-08-14(美国),https://movie.douban.com/subject/6845667/,8.1,"喜剧,动作,冒险",4,,,2022-03-10 20:32:09
3268516021,路易斯·韦恩的激情人生,2021 / 英国 / 剧情 传记 历史 / 福田知盛 / 本尼迪克特·康伯巴奇 克莱尔·芙伊,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2734449506.jpg,2021-09-02(特柳赖德电影节),https://movie.douban.com/subject/34663377/,7.7,"剧情,传记,历史",4,,,2022-03-10 20:31:06
3201373928,阳光普照,2019 / 中国台湾 / 剧情 犯罪 家庭 / 钟孟宏 / 陈以文 柯淑勤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2570235120.jpg,2019-11-01(中国台湾),https://movie.douban.com/subject/30292777/,8.5,"剧情,犯罪,家庭",4,,,2022-02-23 21:44:57
2928742613,彗星来的那一夜,2013 / 美国 英国 / 科幻 悬疑 惊悚 / 詹姆斯·沃德·布柯特 / 艾米丽·芭尔多尼 莫瑞·史特林,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2187896734.jpg,2013-09-19(奇幻电影节),https://movie.douban.com/subject/25807345/,8.5,"科幻,悬疑,惊悚",3,,,2022-02-23 21:44:18
2754524310,天气预报员,2005 / 美国 德国 / 喜剧 剧情 / 戈尔·维宾斯基 / 尼古拉斯·凯奇 迈克尔·凯恩,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2446344963.jpg,2005-10-28(美国),https://movie.douban.com/subject/1309054/,7.7,"喜剧,剧情",4,,,2022-02-09 07:48:10
3223920093,驾驶我的车,2021 / 日本 / 剧情 / 滨口龙介 / 西岛秀俊 三浦透子,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2639821491.jpg,2022(中国大陆),https://movie.douban.com/subject/35235502/,7.9,剧情,4,,,2022-02-05 18:25:10
3144604718,银翼杀手2049,2017 / 美国 英国 加拿大 匈牙利 西班牙 墨西哥 / 剧情 动作 科幻 / 丹尼斯·维伦纽瓦 / 瑞恩·高斯林 哈里森·福特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2501864539.jpg,2017-10-27(中国大陆),https://movie.douban.com/subject/10512661/,8.3,"剧情,动作,科幻",4,我不得不承认，我完全看不懂这部电影😂,,2022-02-04 23:05:20
3217715084,玫瑰岛的不可思议的历史,2020 / 意大利 / 喜剧 / 希德尼·希比利亚 / 埃利奥·杰曼诺 莱昂纳多·利迪,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2624341545.jpg,2020-12-09(意大利网络),https://movie.douban.com/subject/34982759/,8,喜剧,4,堂吉诃德式的浪漫主义故事，至少努力过了，这样就很好，人们总以为自己拥有过自由，就像我误以为豆瓣属于我一样,,2022-02-02 13:45:29
3216970602,蜘蛛侠：英雄无归,2021 / 美国 / 动作 科幻 奇幻 / 乔·沃茨 / 汤姆·赫兰德 赞达亚,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2730024046.jpg,2021-12-15(中国台湾),https://movie.douban.com/subject/26933210/,6.6,"动作,科幻,奇幻",4,纯粹的粉丝向电影，虽然多元宇宙这个概念，早就在某一部动画电影里展现过，荷兰弟版蜘蛛侠，始终没能逃脱某个近乎诅咒的宿命，这一次连梅姨都死了，就像过去的本叔叔一样，除开剧情上的漏洞，更多的是各代蜘蛛侠心结的打开，或者说同过去的一种和解，譬如电光人与加菲版蜘蛛侠，加菲版蜘蛛侠于火石电光间救下 MJ等等，章鱼博士简直是最不像反派的反派，前两代代蜘蛛侠居然都懂得化学，奇异博士被吊在大峡谷时会做何感想呢……,,2022-02-01 23:33:37
2780469000,同学麦娜丝,2020 / 中国台湾 / 剧情 喜剧 / 黄信尧 / 施名帅 郑人硕,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2623673142.jpg,2020-11-20(中国台湾),https://movie.douban.com/subject/34902639/,7.9,"剧情,喜剧",4,,,2022-02-01 01:22:51
3164301776,黑客帝国：矩阵重启,2021 / 美国 / 动作 科幻 / 拉娜·沃卓斯基 / 基努·里维斯 凯瑞-安·莫斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2844387600.jpg,2022-01-14(中国大陆),https://movie.douban.com/subject/34801038/,5.7,"动作,科幻",3,,,2022-01-31 21:56:32
3201524072,千里不留行,2022 / 中国大陆 / 动作 武侠 / 孙虎毅 宋小白 / 苏振华 肖聪,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2819529042.jpg,2022-01-10(中国大陆),https://movie.douban.com/subject/34988584/,5.9,"动作,武侠",3,,,2022-01-30 09:05:10
3213020786,古董局中局,2021 / 中国大陆 中国香港 / 剧情 悬疑 冒险 / 郭子健 / 雷佳音 李现,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2734316987.jpg,2021-12-03(中国大陆),https://movie.douban.com/subject/26996619/,5.9,"剧情,悬疑,冒险",3,,,2022-01-30 00:07:06
3164299896,爱情神话,2021 / 中国大陆 / 剧情 喜剧 爱情 / 邵艺辉 / 徐峥 马伊琍,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2772925591.jpg,2021-12-24(中国大陆),https://movie.douban.com/subject/35376457/,8.1,"剧情,喜剧,爱情",4,,,2022-01-30 00:03:34
1775597016,比海更深,2016 / 日本 / 剧情 家庭 / 是枝裕和 / 阿部宽 真木阳子,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2454274023.jpg,2016-05-18(戛纳电影节),https://movie.douban.com/subject/26694988/,8.8,"剧情,家庭",5,,,2022-01-26 19:03:03
3144033947,倒数时刻,2021 / 美国 / 剧情 传记 歌舞 / 林-曼努尔·米兰达 / 安德鲁·加菲尔德 亚历山德拉·希普,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2690712224.jpg,2021-11-10(美国电影学会电影节),https://movie.douban.com/subject/30279170/,8.2,"剧情,传记,歌舞",4,没有想象中好看，不像是一部电影，更像是一部舞台剧，特别是不断穿插着的，男主的独白片段。,,2021-12-11 09:30:38
3135832072,奇迹,2021 / 韩国 / 剧情 爱情 / 李章焄 / 朴正民 林允儿,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2678134977.jpg,2021-10-01(中国台湾),https://movie.douban.com/subject/35093796/,7.6,"剧情,爱情",4,,"真实事件改编,韩影,韩国,韩国电影,电影,励志",2021-12-04 22:00:20
3128512041,扬名立万,2021 / 中国大陆 / 剧情 喜剧 悬疑 / 刘循子墨 / 尹正 邓家佳,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2724443759.jpg,2021-11-11(中国大陆),https://movie.douban.com/subject/35422807/,7.4,"剧情,喜剧,悬疑",4,,,2021-11-29 12:53:16
3099769601,完美陌生人,2016 / 意大利 / 剧情 喜剧 / 保罗·杰诺维塞 / 马可·贾利尼 卡夏·斯穆特尼亚克,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2522331945.jpg,2018-05-25(中国大陆),https://movie.douban.com/subject/26614893/,8.5,"剧情,喜剧",3,,"意大利,剧情,悬疑,家庭,人性",2021-11-25 14:11:11
3122501724,斯诺登,2016 / 美国 德国 / 剧情 传记 惊悚 / 奥利佛·斯通 / 约瑟夫·高登-莱维特 谢琳·伍德蕾,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2399215062.jpg,2016-09-09(多伦多电影节),https://movie.douban.com/subject/25900819/,7.6,"剧情,传记,惊悚",4,,"剧情,真实事件改编,传记,自由,犯罪,美国",2021-11-24 23:52:23
3103381945,华尔街之狼,2013 / 美国 / 剧情 传记 犯罪 / 马丁·斯科塞斯 / 莱昂纳多·迪卡普里奥 乔纳·希尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2160254162.jpg,2013-12-17(纽约首映),https://movie.douban.com/subject/2997076/,8,"剧情,传记,犯罪",4,,"传记,剧情,金融,犯罪,商业,莱昂纳多·迪卡普里奥",2021-11-13 11:01:08
3107030696,完美陌生人(西班牙版),2017 / 意大利 西班牙 / 喜剧 / 艾利克斯·德·拉·伊格莱希亚 / 贝伦·鲁埃达 爱德华·费尔南德斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2502448373.jpg,2017-12-01(西班牙),https://movie.douban.com/subject/26888905/,8.4,喜剧,4,,"西班牙,家庭,喜剧,心理,人性,情感,剧情",2021-11-13 11:00:48
3099411985,九零后,2021 / 中国大陆 / 纪录片 / 徐蓓 / 杨振宁 杨苡,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2650122782.jpg,2021-05-29(中国大陆),https://movie.douban.com/subject/35427471/,8,纪录片,4,,"西南联大,纪录片,教育,教育社会学",2021-11-06 18:42:30
1997261263,驴得水,2016 / 中国大陆 / 剧情 喜剧 / 周申 刘露 / 任素汐 大力,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2393044761.jpg,2016-10-28(中国大陆),https://movie.douban.com/subject/25921812/,8.3,"剧情,喜剧",5,,"黑色幽默,开心麻花,讽刺,荒诞,人性,喜剧",2021-11-06 18:26:30
